,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total_Usage_Time,Entertainment_Index,Spend_Ratio,Age_Group,Usage per App,Data Usage per Hour,Call Duration per Day (hrs)
15754,50,Other,Bangalore,Samsung,Android,1.3,17.6,146.3,118,3.6,7328,3.0,0.8,192,Social Media,8.700000000000001,2.466666666666667,37.968911917098445,Middle Aged,0.011016949152542373,0.45128205128205134,2.4383333333333335
15755,32,Female,Jaipur,Vivo,iOS,7.0,45.1,122.4,67,4.9,8326,6.4,2.9,1800,Social Media,21.2,4.733333333333333,4.622987229317046,Adult,0.1044776119402985,0.21476190476190476,2.04
15756,26,Other,Jaipur,Xiaomi,iOS,5.5,15.4,132.7,101,4.2,7065,7.9,4.7,1360,Work,22.3,5.6000000000000005,5.191036002939016,Young Adult,0.054455445544554455,0.09333333333333334,2.2116666666666664
15757,24,Female,Bangalore,OnePlus,Android,4.6,12.3,134.0,78,0.9,2394,6.2,3.4,451,Education,15.1,3.5,5.29646017699115,Young Adult,0.05897435897435897,0.0891304347826087,2.2333333333333334
15758,18,Other,Hyderabad,Vivo,Android,7.6,22.3,254.5,60,5.7,3775,5.2,4.3,1721,Gaming,22.8,5.066666666666666,2.192218350754936,Teen,0.12666666666666665,0.09780701754385965,4.241666666666666
15759,41,Female,Ahmedabad,Google Pixel,iOS,4.8,42.4,262.2,199,5.9,4815,5.5,1.0,1476,Social Media,17.2,4.133333333333334,3.2599864590385916,Adult,0.024120603015075376,0.29444444444444445,4.37
15760,51,Female,Bangalore,OnePlus,iOS,1.5,20.6,181.1,78,5.2,2785,3.7,4.8,1214,Gaming,15.2,4.566666666666666,2.292181069958848,Middle Aged,0.019230769230769232,0.4577777777777778,3.018333333333333
15761,18,Female,Jaipur,OnePlus,iOS,7.7,26.5,238.2,22,4.0,3059,2.7,1.6,1477,Education,15.999999999999998,2.766666666666667,2.0696887686062246,Teen,0.35000000000000003,0.11471861471861472,3.9699999999999998
15762,43,Female,Jaipur,Google Pixel,Android,8.3,32.0,169.6,127,5.6,2214,2.4,2.8,1275,Work,19.1,3.5999999999999996,1.7351097178683386,Adult,0.06535433070866142,0.1285140562248996,2.8266666666666667
15763,49,Male,Hyderabad,Vivo,iOS,4.2,11.2,287.5,50,4.8,2907,1.8,3.3,604,Work,14.100000000000001,3.2999999999999994,4.80495867768595,Middle Aged,0.084,0.08888888888888888,4.791666666666667
15764,23,Male,Chennai,Xiaomi,iOS,11.2,17.0,174.2,88,5.8,8418,5.5,1.3,1011,Social Media,23.8,4.2,8.318181818181818,Young Adult,0.12727272727272726,0.050595238095238096,2.9033333333333333
15765,33,Other,Delhi,OnePlus,Android,2.7,38.9,22.2,167,4.2,4918,6.4,2.4,1558,Gaming,15.700000000000001,4.333333333333333,3.1545862732520846,Adult,0.016167664670658683,0.4802469135802469,0.37
15766,44,Female,Jaipur,Nokia,Android,3.6,11.9,12.4,194,2.7,3717,4.1,2.5,1892,Gaming,12.9,3.1,1.9635499207606972,Adult,0.018556701030927835,0.11018518518518519,0.20666666666666667
15767,34,Male,Mumbai,Samsung,Android,11.3,9.3,127.5,107,1.1,7271,1.5,4.0,1136,Entertainment,17.9,2.1999999999999997,6.394898856640282,Adult,0.10560747663551402,0.027433628318584074,2.125
15768,33,Other,Pune,Vivo,Android,1.8,47.4,66.4,73,4.9,7757,6.6,3.1,419,Entertainment,16.400000000000002,4.866666666666666,18.46904761904762,Adult,0.024657534246575342,0.8777777777777778,1.1066666666666667
15769,27,Male,Hyderabad,Nokia,iOS,4.7,35.7,6.0,35,1.1,8016,7.1,3.7,655,Entertainment,16.6,3.966666666666667,12.21951219512195,Young Adult,0.13428571428571429,0.25319148936170216,0.1
15770,25,Other,Chennai,Vivo,Android,8.7,9.2,255.4,89,2.5,4163,5.2,3.2,106,Entertainment,19.599999999999998,3.6333333333333333,38.90654205607477,Young Adult,0.09775280898876404,0.035249042145593865,4.256666666666667
15771,18,Male,Delhi,OnePlus,Android,11.0,34.1,207.9,95,1.0,7544,4.6,4.5,545,Work,21.1,3.3666666666666667,13.816849816849818,Teen,0.11578947368421053,0.10333333333333333,3.4650000000000003
15772,36,Female,Kolkata,Vivo,iOS,10.9,24.1,186.9,107,1.9,3997,5.4,2.1,1897,Social Media,20.300000000000004,3.1333333333333333,2.1059009483667017,Adult,0.10186915887850467,0.07370030581039756,3.115
15773,34,Male,Bangalore,Nokia,iOS,11.3,36.5,215.5,149,3.5,9654,6.0,0.6,1148,Work,21.400000000000002,3.3666666666666667,8.402088772845953,Adult,0.07583892617449665,0.10766961651917405,3.591666666666667
15774,24,Male,Jaipur,Nokia,iOS,10.7,11.8,243.3,149,5.9,1218,2.4,2.4,528,Education,21.4,3.5666666666666664,2.3024574669187143,Young Adult,0.07181208053691275,0.0367601246105919,4.055000000000001
15775,45,Other,Ahmedabad,OnePlus,iOS,1.2,22.7,188.1,154,2.2,199,7.3,4.6,1650,Work,15.299999999999999,4.699999999999999,0.12053301029678982,Adult,0.007792207792207792,0.6305555555555555,3.135
15776,46,Female,Ahmedabad,Motorola,iOS,4.3,2.7,63.8,169,3.1,6655,1.2,4.2,365,Education,12.8,2.8333333333333335,18.183060109289617,Middle Aged,0.025443786982248518,0.020930232558139535,1.0633333333333332
15777,29,Male,Hyderabad,Vivo,iOS,8.5,31.3,113.9,51,5.4,6680,3.3,2.2,886,Education,19.4,3.6333333333333333,7.531003382187148,Young Adult,0.16666666666666666,0.12274509803921568,1.8983333333333334
15778,18,Female,Bangalore,Google Pixel,iOS,9.0,34.9,125.4,12,3.5,5618,4.2,0.8,639,Social Media,17.5,2.8333333333333335,8.778125,Teen,0.75,0.12925925925925924,2.0900000000000003
15779,42,Male,Bangalore,Motorola,iOS,2.4,2.6,195.8,12,3.9,2192,7.8,2.8,460,Education,16.9,4.833333333333333,4.754880694143167,Adult,0.19999999999999998,0.036111111111111115,3.2633333333333336
15780,21,Other,Pune,Samsung,Android,3.1,27.4,37.9,26,2.9,159,0.9,0.8,1817,Social Media,7.7,1.5333333333333332,0.08745874587458746,Young Adult,0.11923076923076924,0.2946236559139785,0.6316666666666666
15781,43,Female,Delhi,Google Pixel,iOS,2.3,42.1,88.5,54,2.2,9289,3.9,1.2,783,Entertainment,9.6,2.433333333333333,11.848214285714286,Adult,0.04259259259259259,0.610144927536232,1.475
15782,37,Male,Bangalore,Xiaomi,Android,10.2,11.5,146.0,23,5.2,7952,7.7,3.0,1563,Entertainment,26.099999999999998,5.3,5.084398976982097,Adult,0.4434782608695652,0.03758169934640523,2.433333333333333
15783,29,Female,Mumbai,Nokia,iOS,2.5,20.5,102.1,198,3.5,5625,7.5,0.3,607,Work,13.8,3.766666666666667,9.251644736842104,Young Adult,0.012626262626262626,0.2733333333333333,1.7016666666666667
15784,17,Male,Delhi,Vivo,iOS,8.4,44.2,182.7,72,3.2,8241,3.5,2.0,1156,Education,17.1,2.9,7.122731201382887,Teen,0.11666666666666667,0.1753968253968254,3.045
15785,48,Other,Bangalore,Motorola,iOS,4.3,49.6,220.9,163,2.9,7494,7.7,1.6,819,Work,16.5,4.066666666666667,9.139024390243902,Middle Aged,0.02638036809815951,0.38449612403100775,3.6816666666666666
15786,52,Female,Pune,Samsung,Android,3.3,24.4,201.4,66,4.2,4561,2.0,4.0,1944,Entertainment,13.5,3.4,2.344987146529563,Middle Aged,0.049999999999999996,0.24646464646464644,3.356666666666667
15787,50,Female,Pune,Google Pixel,iOS,5.3,20.9,70.2,122,5.0,7727,8.0,0.7,593,Work,19.0,4.566666666666666,13.008417508417509,Middle Aged,0.04344262295081967,0.13144654088050314,1.1700000000000002
15788,22,Male,Lucknow,Apple,iOS,2.2,45.8,218.5,62,4.8,9647,4.2,3.5,192,Education,14.7,4.166666666666667,49.984455958549226,Young Adult,0.035483870967741936,0.6939393939393939,3.6416666666666666
15789,30,Other,Pune,Apple,Android,8.3,29.1,195.8,57,1.8,9063,6.9,0.9,1640,Entertainment,17.9,3.2000000000000006,5.522851919561243,Young Adult,0.1456140350877193,0.11686746987951807,3.2633333333333336
15790,34,Other,Delhi,Google Pixel,iOS,4.3,35.6,174.4,16,1.4,3826,7.2,3.0,1970,Social Media,15.899999999999999,3.8666666666666667,1.941146626078133,Adult,0.26875,0.27596899224806204,2.9066666666666667
15791,57,Other,Jaipur,OnePlus,Android,11.5,49.0,69.2,181,0.7,5508,3.5,1.2,346,Social Media,16.9,1.8,15.873198847262248,Middle Aged,0.06353591160220995,0.14202898550724638,1.1533333333333333
15792,46,Male,Ahmedabad,Apple,iOS,11.8,19.1,158.0,18,2.2,5887,4.6,1.4,804,Entertainment,20.0,2.733333333333333,7.3130434782608695,Middle Aged,0.6555555555555556,0.05395480225988701,2.6333333333333333
15793,19,Male,Hyderabad,Xiaomi,iOS,6.8,19.4,275.9,187,1.4,9477,6.2,2.5,736,Gaming,16.9,3.3666666666666667,12.85888738127544,Young Adult,0.03636363636363636,0.09509803921568627,4.598333333333333
15794,24,Male,Hyderabad,Google Pixel,iOS,11.7,13.6,10.4,146,5.0,7139,1.1,0.0,1628,Gaming,17.8,2.033333333333333,4.38244321669736,Young Adult,0.08013698630136985,0.038746438746438745,0.17333333333333334
15795,36,Other,Ahmedabad,Samsung,iOS,8.8,18.7,170.4,182,2.7,7821,7.9,0.7,182,Entertainment,20.099999999999998,3.766666666666667,42.73770491803279,Adult,0.04835164835164835,0.07083333333333333,2.8400000000000003
15796,24,Male,Lucknow,Google Pixel,iOS,3.3,32.5,177.5,137,5.7,2266,3.5,4.3,1325,Gaming,16.8,4.5,1.7088989441930618,Young Adult,0.02408759124087591,0.3282828282828283,2.9583333333333335
15797,29,Female,Lucknow,Vivo,iOS,7.0,40.2,153.9,29,1.4,2775,6.1,2.9,800,Entertainment,17.4,3.466666666666667,3.4644194756554305,Young Adult,0.2413793103448276,0.19142857142857145,2.565
15798,40,Male,Bangalore,Xiaomi,Android,4.6,20.7,284.9,143,3.1,4474,5.1,4.3,325,Gaming,17.099999999999998,4.166666666666666,13.723926380368098,Adult,0.032167832167832165,0.15,4.748333333333333
15799,31,Other,Jaipur,Realme,iOS,7.0,37.8,122.4,56,4.7,8574,5.1,1.3,135,Education,18.099999999999998,3.6999999999999997,63.044117647058826,Adult,0.125,0.18,2.04
15800,52,Male,Mumbai,OnePlus,Android,3.3,16.7,81.8,149,1.8,3426,1.1,1.9,1673,Social Media,8.1,1.5999999999999999,2.046594982078853,Middle Aged,0.022147651006711407,0.1686868686868687,1.3633333333333333
15801,15,Other,Kolkata,OnePlus,iOS,10.0,37.8,137.2,184,5.6,6413,2.3,1.1,1046,Work,19.0,3.0,6.125119388729704,Teen,0.05434782608695652,0.126,2.2866666666666666
15802,17,Female,Kolkata,Google Pixel,Android,1.2,24.6,101.1,32,3.1,5999,3.6,3.2,1749,Work,11.100000000000001,3.3000000000000003,3.428,Teen,0.0375,0.6833333333333333,1.6849999999999998
15803,24,Male,Chennai,Oppo,Android,2.4,12.4,86.9,124,1.3,1298,1.3,4.6,1200,Gaming,9.6,2.4,1.0807660283097418,Young Adult,0.01935483870967742,0.17222222222222222,1.4483333333333335
15804,43,Other,Chennai,Oppo,iOS,6.4,16.8,54.3,70,4.8,5336,4.2,1.0,1613,Gaming,16.4,3.3333333333333335,3.3060718711276333,Adult,0.09142857142857143,0.08750000000000001,0.9049999999999999
15805,26,Female,Mumbai,Nokia,iOS,5.3,30.5,282.5,135,4.2,6140,1.8,2.7,289,Education,14.0,2.9,21.17241379310345,Young Adult,0.03925925925925926,0.1918238993710692,4.708333333333333
15806,18,Female,Bangalore,Xiaomi,iOS,11.3,12.9,220.0,184,5.2,5505,3.2,0.6,557,Social Media,20.3,3.0,9.865591397849462,Teen,0.061413043478260876,0.03805309734513274,3.6666666666666665
15807,45,Other,Ahmedabad,OnePlus,iOS,6.0,15.8,73.1,135,3.1,6132,3.3,0.0,356,Education,12.399999999999999,2.1333333333333333,17.176470588235293,Adult,0.044444444444444446,0.08777777777777779,1.2183333333333333
15808,18,Other,Hyderabad,Realme,iOS,7.5,27.9,288.5,51,0.7,7726,1.9,2.3,488,Social Media,12.399999999999999,1.633333333333333,15.79959100204499,Teen,0.14705882352941177,0.124,4.808333333333334
15809,26,Other,Kolkata,Oppo,Android,5.7,44.0,129.9,147,2.8,4526,6.4,3.9,609,Gaming,18.8,4.366666666666667,7.419672131147541,Young Adult,0.03877551020408163,0.2573099415204678,2.165
15810,20,Male,Bangalore,Realme,iOS,8.2,22.7,104.1,136,1.8,9427,0.7,2.8,778,Entertainment,13.5,1.7666666666666666,12.101412066752246,Young Adult,0.06029411764705882,0.09227642276422765,1.7349999999999999
15811,44,Female,Pune,Vivo,iOS,4.7,9.8,54.7,27,3.9,7482,3.5,1.1,208,Work,13.2,2.8333333333333335,35.79904306220096,Adult,0.17407407407407408,0.06950354609929078,0.9116666666666667
15812,32,Female,Kolkata,Samsung,Android,5.7,20.4,31.6,103,1.3,9761,7.4,4.2,1581,Gaming,18.6,4.300000000000001,6.170037926675095,Adult,0.05533980582524272,0.11929824561403508,0.5266666666666667
15813,35,Female,Ahmedabad,Oppo,iOS,7.2,33.5,10.3,33,4.5,8812,6.1,3.5,1917,Social Media,21.299999999999997,4.7,4.59436913451512,Adult,0.2181818181818182,0.1550925925925926,0.1716666666666667
15814,34,Female,Bangalore,Oppo,iOS,8.1,32.0,68.5,26,5.5,5710,2.0,2.2,260,Entertainment,17.8,3.233333333333333,21.877394636015325,Adult,0.31153846153846154,0.13168724279835392,1.1416666666666666
15815,40,Female,Delhi,Realme,iOS,3.4,3.1,261.1,189,5.9,7541,6.2,0.3,759,Work,15.8,4.133333333333334,9.922368421052632,Adult,0.01798941798941799,0.030392156862745098,4.3516666666666675
15816,38,Other,Mumbai,Vivo,iOS,2.3,41.4,222.5,116,2.7,4281,3.2,4.8,1156,Entertainment,13.0,3.5666666666666664,3.700086430423509,Adult,0.01982758620689655,0.6,3.7083333333333335
15817,23,Male,Hyderabad,Google Pixel,Android,3.8,47.4,270.4,72,5.4,1982,3.6,2.7,1907,Work,15.5,3.9000000000000004,1.0387840670859538,Young Adult,0.05277777777777778,0.4157894736842105,4.506666666666666
15818,39,Female,Kolkata,Realme,Android,11.0,20.7,258.4,49,3.4,2960,5.3,2.8,324,Entertainment,22.5,3.8333333333333335,9.107692307692307,Adult,0.22448979591836735,0.06272727272727273,4.306666666666667
15819,24,Male,Bangalore,Google Pixel,iOS,10.0,47.8,171.7,35,2.3,5015,5.1,1.4,921,Education,18.799999999999997,2.9333333333333336,5.439262472885033,Young Adult,0.2857142857142857,0.15933333333333333,2.8616666666666664
15820,28,Other,Kolkata,Oppo,iOS,7.0,33.0,169.7,86,2.0,8824,6.0,3.8,523,Social Media,18.8,3.9333333333333336,16.83969465648855,Young Adult,0.08139534883720931,0.15714285714285714,2.828333333333333
15821,39,Male,Chennai,Realme,iOS,6.6,2.4,299.3,68,5.1,7095,5.8,3.2,561,Gaming,20.7,4.7,12.624555160142348,Adult,0.09705882352941175,0.012121212121212121,4.988333333333333
15822,19,Other,Bangalore,Oppo,iOS,10.6,30.6,292.2,40,5.3,4789,5.3,4.4,1486,Education,25.6,5.0,3.2205783456624077,Young Adult,0.265,0.09622641509433963,4.87
15823,41,Other,Pune,Google Pixel,iOS,11.2,3.7,99.7,45,4.1,3720,2.2,4.2,1879,Entertainment,21.7,3.5,1.9787234042553192,Adult,0.24888888888888888,0.011011904761904763,1.6616666666666666
15824,28,Male,Hyderabad,Realme,iOS,11.4,17.9,226.4,175,1.4,1615,0.7,1.9,116,Social Media,15.4,1.3333333333333333,13.803418803418804,Young Adult,0.06514285714285714,0.052339181286549706,3.7733333333333334
15825,30,Female,Kolkata,Apple,Android,10.1,12.8,203.0,164,4.4,5197,2.7,0.5,984,Gaming,17.7,2.5333333333333337,5.276142131979696,Young Adult,0.061585365853658536,0.042244224422442245,3.3833333333333333
15826,39,Other,Bangalore,Samsung,Android,11.1,29.7,99.5,111,5.0,2070,3.6,4.4,1820,Education,24.1,4.333333333333333,1.1367380560131797,Adult,0.09999999999999999,0.08918918918918918,1.6583333333333334
15827,31,Male,Lucknow,Xiaomi,Android,10.2,7.2,107.9,16,2.4,5773,4.0,3.6,597,Work,20.200000000000003,3.3333333333333335,9.653846153846153,Adult,0.6375,0.023529411764705882,1.7983333333333333
15828,55,Female,Hyderabad,Apple,Android,11.6,23.6,74.5,113,4.1,4822,5.1,4.6,591,Gaming,25.4,4.6,8.14527027027027,Middle Aged,0.10265486725663717,0.067816091954023,1.2416666666666667
15829,53,Female,Pune,Realme,iOS,4.5,32.1,152.6,175,4.0,3697,5.4,4.3,1866,Social Media,18.2,4.566666666666666,1.9801821103374397,Middle Aged,0.025714285714285714,0.23777777777777778,2.5433333333333334
15830,39,Female,Ahmedabad,Apple,Android,2.5,25.0,275.8,57,3.2,1442,7.8,1.4,468,Social Media,14.9,4.133333333333333,3.074626865671642,Adult,0.043859649122807015,0.3333333333333333,4.596666666666667
15831,59,Male,Jaipur,Samsung,iOS,11.4,2.6,110.7,132,1.1,2680,6.3,1.2,739,Social Media,20.0,2.8666666666666667,3.6216216216216215,Middle Aged,0.08636363636363636,0.00760233918128655,1.845
15832,50,Female,Lucknow,Nokia,iOS,3.8,8.9,181.2,10,1.3,6757,5.2,1.2,495,Social Media,11.5,2.566666666666667,13.622983870967742,Middle Aged,0.38,0.0780701754385965,3.02
15833,59,Male,Pune,Google Pixel,iOS,4.2,24.2,41.4,42,1.1,4481,5.6,1.7,1940,Gaming,12.6,2.8000000000000003,2.3086038124678,Middle Aged,0.1,0.19206349206349205,0.69
15834,57,Other,Chennai,Realme,iOS,10.8,49.9,120.9,172,1.9,2909,7.1,4.9,1124,Entertainment,24.700000000000003,4.633333333333334,2.585777777777778,Middle Aged,0.06279069767441861,0.15401234567901234,2.015
15835,51,Female,Pune,Google Pixel,iOS,1.5,40.9,283.6,198,2.0,4314,4.5,0.8,669,Work,8.8,2.433333333333333,6.438805970149254,Middle Aged,0.007575757575757576,0.9088888888888889,4.7266666666666675
15836,28,Male,Bangalore,OnePlus,iOS,11.2,4.5,193.4,79,5.8,6806,6.2,0.1,1210,Work,23.3,4.033333333333333,5.620148637489678,Young Adult,0.14177215189873416,0.013392857142857142,3.2233333333333336
15837,40,Female,Pune,Samsung,iOS,3.8,34.4,209.7,21,2.8,9428,6.9,3.6,670,Gaming,17.1,4.433333333333334,14.050670640834575,Adult,0.18095238095238095,0.3017543859649123,3.4949999999999997
15838,34,Male,Lucknow,Oppo,Android,11.4,27.9,241.4,59,4.7,8023,0.9,3.9,1267,Entertainment,20.9,3.1666666666666665,6.327287066246057,Adult,0.19322033898305085,0.08157894736842104,4.023333333333333
15839,44,Other,Mumbai,Vivo,Android,6.7,28.3,75.1,142,5.3,4503,0.6,3.3,379,Work,15.899999999999999,3.0666666666666664,11.85,Adult,0.047183098591549295,0.1407960199004975,1.2516666666666665
15840,19,Male,Ahmedabad,OnePlus,Android,4.6,22.2,48.1,131,4.1,5403,5.3,1.5,680,Social Media,15.5,3.633333333333333,7.933920704845815,Young Adult,0.03511450381679389,0.1608695652173913,0.8016666666666666
15841,47,Male,Chennai,OnePlus,iOS,8.9,45.2,40.3,127,1.9,5250,3.8,3.1,997,Social Media,17.700000000000003,2.9333333333333336,5.260521042084168,Middle Aged,0.07007874015748032,0.16928838951310862,0.6716666666666666
15842,38,Male,Delhi,Apple,Android,7.9,42.3,93.0,49,2.2,3401,7.1,5.0,692,Gaming,22.200000000000003,4.766666666666667,4.907647907647908,Adult,0.16122448979591839,0.17848101265822783,1.55
15843,38,Female,Jaipur,Motorola,Android,9.4,22.6,198.6,16,4.9,2591,7.6,2.6,1499,Entertainment,24.5,5.033333333333333,1.7273333333333334,Adult,0.5875,0.08014184397163121,3.31
15844,47,Female,Ahmedabad,Motorola,Android,9.2,5.9,67.2,95,5.7,8557,4.2,3.4,819,Gaming,22.499999999999996,4.433333333333334,10.435365853658537,Middle Aged,0.09684210526315788,0.0213768115942029,1.12
15845,40,Other,Chennai,Google Pixel,iOS,3.9,7.3,50.4,188,3.1,7970,5.4,2.3,1466,Entertainment,14.7,3.6,5.432856169052488,Adult,0.02074468085106383,0.062393162393162394,0.84
15846,51,Female,Jaipur,Vivo,Android,7.9,19.9,87.5,24,1.4,6839,3.3,1.7,1918,Work,14.3,2.1333333333333333,3.563835330901511,Middle Aged,0.32916666666666666,0.0839662447257384,1.4583333333333333
15847,30,Other,Mumbai,OnePlus,Android,2.0,28.6,235.7,57,4.6,1884,3.3,3.2,855,Social Media,13.099999999999998,3.6999999999999997,2.2009345794392523,Young Adult,0.03508771929824561,0.4766666666666667,3.9283333333333332
15848,46,Other,Ahmedabad,Apple,iOS,9.1,41.7,199.3,75,5.5,5652,5.3,3.0,856,Education,22.9,4.6000000000000005,6.5950991831972,Middle Aged,0.12133333333333333,0.15274725274725276,3.3216666666666668
15849,24,Other,Delhi,Google Pixel,iOS,11.3,7.6,79.3,122,0.8,7467,7.8,1.2,381,Gaming,21.1,3.266666666666667,19.547120418848166,Young Adult,0.09262295081967213,0.022418879056047197,1.3216666666666665
15850,50,Male,Lucknow,Nokia,Android,1.9,45.2,182.9,78,2.6,1577,4.5,1.5,842,Social Media,10.5,2.8666666666666667,1.870699881376038,Middle Aged,0.02435897435897436,0.7929824561403509,3.0483333333333333
15851,19,Male,Mumbai,Realme,iOS,10.9,32.0,264.8,124,3.9,8474,5.3,4.6,1151,Gaming,24.700000000000003,4.6,7.355902777777778,Young Adult,0.08790322580645162,0.09785932721712538,4.413333333333333
15852,32,Other,Ahmedabad,Vivo,Android,4.1,41.6,25.3,68,4.0,875,7.2,2.4,1467,Social Media,17.7,4.533333333333333,0.5960490463215259,Adult,0.06029411764705882,0.3382113821138212,0.4216666666666667
15853,57,Female,Delhi,Apple,Android,5.6,40.9,238.0,22,5.7,7178,5.4,2.3,1003,Entertainment,19.000000000000004,4.466666666666667,7.149402390438247,Middle Aged,0.2545454545454545,0.24345238095238095,3.966666666666667
15854,37,Male,Chennai,Google Pixel,Android,8.9,31.3,39.4,20,5.0,4011,4.2,2.0,1218,Gaming,20.1,3.733333333333333,3.2904019688269073,Adult,0.445,0.11722846441947565,0.6566666666666666
15855,30,Male,Bangalore,Nokia,iOS,8.8,8.0,126.6,147,1.1,9700,0.9,0.8,435,Education,11.600000000000001,0.9333333333333335,22.24770642201835,Young Adult,0.0598639455782313,0.030303030303030304,2.11
15856,20,Male,Chennai,OnePlus,Android,3.0,35.8,160.4,136,5.3,2728,0.7,1.8,559,Work,10.8,2.6,4.871428571428571,Young Adult,0.022058823529411766,0.39777777777777773,2.6733333333333333
15857,30,Male,Pune,Xiaomi,iOS,8.6,15.1,224.4,109,3.2,8154,5.3,0.1,657,Entertainment,17.200000000000003,2.8666666666666667,12.39209726443769,Young Adult,0.07889908256880733,0.05852713178294573,3.74
15858,60,Female,Lucknow,Google Pixel,iOS,10.3,16.7,73.9,95,5.2,1292,7.7,1.2,1064,Entertainment,24.4,4.7,1.2131455399061033,Middle Aged,0.10842105263157896,0.05404530744336569,1.2316666666666667
15859,20,Female,Jaipur,Vivo,iOS,10.8,23.8,261.8,163,5.0,9613,7.0,1.3,461,Entertainment,24.1,4.433333333333334,20.807359307359306,Young Adult,0.06625766871165645,0.0734567901234568,4.363333333333333
15860,27,Other,Bangalore,Apple,Android,10.9,5.1,105.9,51,2.6,3448,5.1,4.0,269,Gaming,22.6,3.9,12.77037037037037,Young Adult,0.21372549019607845,0.015596330275229357,1.7650000000000001
15861,55,Other,Pune,Motorola,iOS,11.0,8.7,8.7,123,0.8,5410,1.4,3.3,757,Entertainment,16.5,1.833333333333333,7.137203166226913,Middle Aged,0.08943089430894309,0.02636363636363636,0.145
15862,50,Male,Mumbai,Apple,iOS,10.5,37.3,117.6,17,5.3,7258,1.3,0.1,1836,Work,17.200000000000003,2.2333333333333334,3.95100707675558,Middle Aged,0.6176470588235294,0.1184126984126984,1.96
15863,41,Other,Ahmedabad,Realme,iOS,9.6,27.5,211.4,34,3.7,5964,2.8,0.3,156,Gaming,16.400000000000002,2.2666666666666666,37.98726114649681,Adult,0.2823529411764706,0.0954861111111111,3.5233333333333334
